Keyword,URL,Title,Date,Location,Implementation,Summary,Text,Relevant,Private/Public,Positive/Negative,Category, Change,Legend
,http://www.panarmenian.net/eng/news/248686/,Kurdish forces impose control over Khabur River as IS flees 25 villages,11/10/17,"Iraq,Syria",11/9/17,,"Following a large-scale tactical retreat by the Islamic State on Thursday, November 9, the Kurdish-led ‘Syrian Democratic Forces’ (SDF) seized over 20 villages on either side of the Khabur River in a region roughly 80 kilometers northeast of Deir ez-Zor City, Al-Masdar News reports.
With ISIS finally expelled from the Khabur River, the SDF is expected to regroup in the coming days for a major southwards push along the border with Iraq.
Meanwhile, SDF contingents operating on the Euphrates River axis southeast of Deir ez-Zor City took control of Al-Lawaziyah and Al-Qusayr, two villages on the perimeter of ISIS’ Al-Busayrah pocket. Eight ISIS militants were neutralized during the operation to capture these villages on Friday morning.
With Iraqi, Syrian and Kurdish forces encroaching upon the Islamic State heartland from all flanks, ISIS is reportedly suffering from a huge shortage of militants willing to fight for the self-declared caliphate, rendering it impossible for the hardline group to turn the tides on the battlefield.
The SDF took control of the Abu Omar oil field – the largest in all of Deir ez-Zor – last month after ISIS militants defected to the SDF.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/202735/,"Azerbaijan uses mortars, rocket launchers in ceasefire violation",12/22/15,Line of Contact,12/21/2015-12/22/2015,"noticeable escalation, with intensity. ","Azerbaijani armed forces continuously violated the ceasefire on the contact line with Nagorno Karabakh on the night of December 21-22.
According to the Karabakh Defense Ministry, in the reporting period Azerbaijani armed forces have fired 900 shots from various caliber artillery weapons, 60-, 82-mm mortars, AGS-17 and AGM-9 grenade launchers, as well as TR-107 rocket launcher.
The Azerbaijani side has also used D-30 122-mm howitzer.
According to the Karabakh Defense Ministry, on the night of December 20-21 Azerbaijani armed forces have fired 1700 shots from various caliber artillery weapons, 60-, 82- and 120-mm mortars, AGS-17 and RPG-7 grenade launchers, as well as TR-107 rocket launcher.
Armenia’s Defense Ministry declared on December 20 that the Azerbaijani ceasefire violations have increased in depth and intensity.
“The Ministry has briefed the Personal Representative of the OSCE Chairperson-in-Office Ambassador Andrzej Kasprzyk on the situation; the ambassador in turn, has informed the OSCE Minsk Group about the escalation on the contact line,” the statement reads.
Following the Armenian-Azerbaijani Presidents’ meeting in Swiss Bern on December 19, the MG Co-chairs issued a joint statement, stating that the Presidents have expressed support to the Co-chairs’ efforts in the Karabakh peace process, committing themselves to the reduction of violence risk on the Armenian-Azerbaijani border, with the measures to include the use of border investigation mechanisms.",yes,N/A,negative,D,1,
,http://www.panarmenian.net/eng/politics/news/36319/,Consultations on Armenian-Turkish relations held in Yerevan,9/17/09,"Armenia,Turkey",N/A,,"Armenian President Serzh Sargsyan is meeting with leaders of political parties to discuss Armenian-Turkish relations, specifically establishment of diplomatic ties and opening of the common border.



RA Foreign Minister Edward Nalbandian is also present.



The text of the agreement on 'road map' between Armenia and Turkey was published on April 23, 2009, after several rounds of talks held under Swiss mediation.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/174105/,Three IRGC troops killed by roadside bomb: report,12/18/13,Iraq,12/18/13,,"Three members of the Islamic Revolution Guards Corps (IRGC) were killed in Iran’s southeastern province of Sistan and Balouchestan on Wednesday, Dec 18, after their vehicle was detonated by a booby trap bomb, Tasnim news agency reported.
A provincial security official said the deadly incident took place at 6:30 am local time, near the southeastern city of Saravan.
The three victims were members of the IRGC engineering division working on construction projects in the border area, the official said.
The vehicle carrying the IRGC staffers left a workshop in the morning, but was later detonated by a booby trap bomb on the road.
According to the public relations office of IRGC's Quds Base, the engineers ""were involved in a project to seal part of Iran-Pakistan border in the frontier region of Saravan and that their car hit explosives left by bandits and traffickers on the road.""
On Oct 25, a group of armed men carried out an ambush attack on a border post in Gazbostan, near Iran’s southeastern city of Saravan, on the frontier with Pakistan which has almost no control over its side of the shared frontier with Iran, killing 14 Iranian border guards.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/216683/,"MP calls for eliminating causes, not consequences of Karabakh conflict",7/11/16,"Armenia,Azerbaijan",7/11/16,,"Armenian parliament vice speaker Eduard Sharmazanov on Monday, July 11 called for eliminating the causes of the Nagorno Karabakh conflict, rather than its consequences.
According to him, President Serzh Sargsyan conveyed a series of clear messages during the NATO summit in Warsaw.
“We are absolutely in favor of peace, I mean long-term peace,” Sharmazanov said.
“First, both Armenia and Karabakh seek an exclusively peaceful settlement of the conflict, and we should prepare the society for peace, rather than war. Second, despite [Azeri leader Ilham] Aliyev’s declarations and local media reports, President Sargsyan made it clear that NATO is not the right platform for tackling the Karabakh conflict. So, all the attempts by Azerbaijan to move the issue to other platforms is unacceptable and contradicts the OSCE Minsk Group’s statements.”
According to Sharmazanov, the President’s third message calls for the implementation of agreements reached at summits in Vienna and Saint Petersburg.
“Azerbaijan must implement the decision to install mechanisms for investigating border incidents and expand the team of the Personal Representative of the OSCE Chairman-in-Office,” he said.
“The President directly pointed out that Armenia doesn’t benefit from the status quo. We believe the people of Karabakh are in charge of forging their destiny, so their right to self-determination must be recognized and respected. We should eliminate not the consequences, but the causes of the conflict.""",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/133726/,"

Lebanon disables rocket targeting Israel",11/22/12,"Marjayoun, Lebanon",N/A,Lebanon's army disabled a rocket that was meant to be fired in northern Israel and disabled two more.,"The Lebanese army disabled a rocket on Thursday, Nov 22 which was primed to be fired into northern Israel and said two others were launched late on Wednesday but fell short of the border, according to The Jerusalem Post.

An army statement said the incidents all took place near the southern Lebanese town of Marjayoun, about five km (three miles) from Israel's northern border.

On Monday the army dismantled two rockets aimed towards Israel, that came under rocket fire during an eight-day conflict with the Islamist Hamas movement ruling the Gaza Strip. The two sides agreed a ceasefire on Wednesday.

On Wednesday, explosions heard near the Lebanese border raised concern that mortar shells were fired into the northern Israeli border town Metulla, but the IDF said no rockets fired from Lebanon were fired into Israel.

In two separate incidents last week, an IDF soldier and an IDF vehicle were struck by stray gunfire coming from Syria near the border fence in the Golan Heights. IDF Spokesman Brig.-Gen. Yoav Mordechai told Army Radio that Israel does not intend to ""heat up the area"" and get involved in the Syrian civil war.

Security sources said one of the 107 millimeter rockets fired on Wednesday fell about 500 meters inside Lebanese territory and the other landed right on the border. There were no reports of casualties",No,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/120042/,"ANCA expands focus on foreign aid to Armenia, Artsakh",8/21/12,"Armenia, USA",N/A,,"The Armenian National Committee of America's (ANCA), in its Capitol Hill advocacy and grassroots activism, has expanded the Armenian American community's traditional foreign aid focus of increasing aid to Armenia and Artsakh and cutting it for Turkey and Azerbaijan, by supporting appropriations language targeting American financial support for the at-risk Armenian community of Syria and the vulnerable Armenian-populated Javkahkh region of Georgia.
An ANCA Action Alert, posted on www.anca.org, calls on U.S. legislators to support provisions in the U.S. House version of the Fiscal Year 2013 (FY13) foreign aid bill, when the two houses of Congress reconcile their two versions of this appropriations measure. The House version:
- Increases developmental and humanitarian aid to Nagorno Karabakh from $2 million to $5 million.
- Calls upon the State Department to continue support of humanitarian and resettlement assistance for minority communities, including Armenians and other Christian populations in Syria and elsewhere in the Middle East.
- Maintains economic aid to Armenia at the FY12 level of $40 million (despite President's Obama's efforts to reduce this figure to $32.5 million).
- Directs the Obama Administration to report on the impact of FY05 - FY12 aid to Samstskhe-Javakheti and its strategy for future development of this region.
- Maintains military aid parity between Armenia and Azerbaijan at $2.7 million for Foreign Military Financing and $600,000 in International Military Education and Training.
The ANCA's outreach to Congressional offices has included the distribution of charts illustrating the sharp rise in Baku's military spending and a parallel increase in Azerbaijani cross-border incursions into both Armenia and Artsakh.",No,N/A,N/A,N/A,0,
Higer Prices,http://www.panarmenian.net/eng/economy/details/48345/,Decrease in prices for real estate unlikely in Armenia in near future,5/8/10,Armenia,N/A,,"The average price for apartments in Yerevan totaled AMD 271,400 per square meter as of the first quarter of 2010.

The State Committee of Real Estate Cadastre at the Armenian government has presented the current situation in the RA real estate market, as well as forecasts for the year. The Committee’s specialists predict some activation in the Armenian real estate market but decrease in prices is unlikely in the near future.
May 8, 2010
PanARMENIAN.Net - The construction industry has had a huge share in the GDP structure in recent years, and the country’s economic growth has been secured due to its development. Thus, it is not strange that the global financial-economic crisis has affected the Armenian real estate market since August 2008. The number of transactions conducted during this period decreased by 10.6% as compared with August of 2007. The prices for real estate have started going down and 1.8% decrease was recorded in August as compared with July 2008.

The situation in the real estate market has started improving since September 2009: growth has been recorded both in the number of deals and in prices for real estate. Thus, 6.1% growth was recorded in deals made in September as compared with August 2009, while prices increased by 0.8% and 0.6% in Yerevan and regions respectively. 36,499 transactions were made in the first quarter of 2010 that is 24.3% lower as compared with the fourth quarter of 2009 and 27.9% higher as compared with the first quarter of 2009. Kotayk and Ararat regions were the most active in the market, these regions’ share in the total number of deals totaled 13.6% and 8.4% respectively. Meanwhile 32.2% of the transactions were made in Yerevan. Some positive trends are observed in the real estate market throughout Armenia. For example, 49.8% of the entire transactions were made in regions in 2001, while this figure amounted to 58.2% in 2004 and 67.8% in the first quarter of 2010.

The market price for 1 square meter in apartment buildings increased by 2.6% in Yerevan and by 1.5% in other cities of the republic in the first quarter of 2009. Meanwhile the highest prices for apartments in Yerevan are continuously recorded in Kentron (Center) district – AMD 470,600 per square meter, while the lowest prices are in Nubarashen district – AMD 143,300 per square meter. Meanwhile, the average price for apartments in Yerevan totaled 271,400 per square meter as of the first quarter of 2010. The prices per square meter in other districts of Yerevan are as follows: Arabkir – AMD 373,900, Kanaker-Zeytun – AMD 283,500, Nor Nork – AMD 234,800, Avan – AMD 235,900, Erebuni – AMD 248,000, Davitashen – AMD 270,300, Ajapnyak – AMD 239,300, Malatsia-Sebastia – AMD 236,700.

As for the regions, the highest prices for real estate were recorded in Kotayk and Armavir regions, amounting to AMD 160,000 per square meter in Abovian and AMD 156,900 - in Etchmiadzin. Relatively low prices were recorded in Tavush, Gegharkunik and Lori regions of Armenia.

2.9% growth was recorded in prices for private houses in Yerevan and Armenia’s regions, totaling 281,100 per square meter in Yerevan on an average. Again, the highest and lowest prices were recorded in Kentron and Nubarashen districts of Yerevan – AMD 484,200 and AMD 147,000 respectively.

Today, Armenia’s financial market faces the challenge of “long-term money” that can be tackled through decrease in interest rates for mortgage loans. The Armenian government has initiated two programs – National Mortgage Company UCO and Affordable Housing for Young Families – to facilitate the mortgage lending. In addition, it has provided state guarantees to construction companies to overcome this difficult period. Thus, some growth has been recorded in mortgage lending since the beginning of this year. It should be noted that the interest rates considerably decreased in 2009, making 8.5-13% against 16-20% two years ago. Population displays greater interest and, hopefully, the market will become even more active by the end of this year. Besides, construction volumes in Armenia may increase in the near future, due to economic growth recorded in Russia and Ukraine that will contribute to increase in remittances.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/197485/,Venezuela extends state of emergency on border with Colombia,9/17/15,"Venezuela, Colombia",N/A,,"Venezuelan President Nicolas Maduro has announced he will extend a state of emergency to another 10 municipalities on the border with Colombia, BBC News reports.
Three of them are in Apure state. The others are in the state of Zulia, parts of which had already been placed under a state of emergency.
The move is part of a crackdown on crime near the border, where smugglers and guerrilla groups are active. The crackdown has heightened tensions between Venezuela and Colombia.
The president did not say if border posts in Apure would also be closed as they have been in the states of Tachira and Zulia.
Under the Venezuelan constitution, a state of emergency can be declared if the security of the country, its citizens or its institutions are at risk. It temporarily restricts some constitutional rights and allows security forces to search homes without a warrant.
President Maduro took the measure after three soldiers and a civilian were injured in an attack in San Antonio del Tachira near the border last month.
The 2,200km-long border (1,400 miles) between is porous and there has historically been a steady flow of people both ways. It is also a haven for smugglers, who make an easy profit buying subsidised goods cheaply in Venezuela and selling them at much higher prices in Colombia.
The Venezuelan government estimates that up to 40% of goods it subsidises are lost to smuggling, exacerbating shortages of key products.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/world/news/61981/,Gaddafi faces biggest challenge of his rule,2/19/11,Libya,2/18/11,,"Libyan ruler Muammar Gaddafi faced the biggest challenge of his rule amid reports that dozens of people have been killed as an offer by Bahrain's king of national dialogue to end the crisis there was rebuffed by the opposition.
Violence has spread from Tunisia and Egypt to Bahrain, Libya, Yemen and Djibouti, presenting the United States with the dilemma of maintaining stability in the oil-rich region while upholding the right to demonstrate for democratic change.
Protests in Libya's second city of Benghazi on Feb 18 against Gaddafi's four decades in power were unprecedented with Amnesty International saying 46 people had been killed in a three-day crackdown.
Funerals of dead protesters could act as further flashpoints for demonstrators emboldened by uprisings in neighboring Tunisia and Egypt that toppled long-ruling presidents.
Analysts say a key difference between Libya and Egypt is that Gaddafi has oil cash to smooth over social problems. Gaddafi is also respected in much of the country, though less so in the Cyrenaica region around Benghazi.
""For sure there is no national uprising,"" said Noman Benotman, a former opposition Libyan Islamist who is based in Britain but is currently in Tripoli. ""I don't think Libya is comparable to Egypt or Tunisia. Gaddafi would fight to the very last moment,"" he said by telephone from the Libyan capital.
The spreading contagion of unrest - particularly worries about its possible effects on the world No. 1 oil producer, Saudi Arabia, helped drive Brent crude prices higher this week before other factors caused them to slip on Friday.
It was also a factor in gold prices posting their best weekly performance since December, Reuters reported.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/183620/,Netflix's share price plummets over failure to meet target subscriptions,10/16/14,world,N/A,,"Netflix's share price has dropped more than 25% after the company failed to meet its subscription target in the last quarter.
The online streaming service added 3 million new streamers between July and September, but this figure was below the forecast of 3.69 million.
As Digital Spy said citing The Guardian, the company's revenue for the last three months was $1.22 billion, which was also down on forecasts.
In a letter to shareholders, Netflix said: ""We remain happy with the price changes and growth in revenue and will continue to improve our service. The effect of slightly higher prices is factored into our Q4 forecast.""
The company did point out that the impact of the drop ""appeared to be offset for about two months by the large positive reception to season two of Orange Is the New Black"", which debuted in June.
Netflix now has 53.1 million subscribers, and is forecasting a further 4 million members before the end of 2014.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/145347/,Oil prices slip as supply remains ample,2/12/13,world,2/12/13,,"The price of oil slipped back below $97 a barrel Tuesday, Feb 12, after a sharp rise the day before as supply remains ample and demand tepid.
Benchmark oil for March delivery was down 13 cents to $96.90 at midday Bangkok time in electronic trading on the New York Mercantile Exchange. The contract on Monday gained $1.31 to finish at $97.03 a barrel on the Nymex as the euro strengthened against the dollar.
A strong euro tends to result in higher oil prices by making crude priced in dollars cheaper for traders using currencies other than the greenback.
On Friday, new figures showed the U.S. trade deficit fell nearly 21 percent in December from November, the smallest trade deficit in nearly three years, due largely to plunging oil imports. Production of oil is surging in the U.S., weighing on the price of U.S. crude oil.
""Our exports of oil products jumped by $10 billion last year and will more than likely see bigger improvements this year. We're bringing in less crude from other countries,"" Carl Larry, president of Oil Outlooks and Opinions, said in a market commentary. ""It's all good for the US, but we're getting high on our own supply and keeping it cheap. This means there's less demand for crude wherever we can send our cheap cargoes.""
In London, Brent crude, used to price international varieties of oil, rose 5 cents to $117.26 a barrel on the ICE Futures exchange.",Yes,N/A,positive,E,1,
,http://www.panarmenian.net/eng/news/89976/,Swedish fashion retailer H&M reports Q4 dip,1/26/12,Sweden,1/26/12,,"Swedish fashion retailer Hennes & Mauritz Thursday, Jan 26, reported a dip in fourth quarter profit and lower margins, but said it is gaining market share in a challenging retail market by keeping prices low, according to Dow Jones Newswires.
""Despite increased purchasing costs, we chose a strategy of strengthening our customer offering and market position even further relative to competitors,"" Chief Executive Karl-Johan Persson said. ""We are convinced that this will gradually become more evident to customers and will strengthen H&M's already strong market position even further.""
H&M, the world's second-largest fashion chain by revenue behind Spain's Inditex SA, said the retail market in 2011 was challenging as cotton prices soared and consumer confidence dwindled and it expects 2012 to remain tough.
Its closely-watched gross margin fell to 61.9% in the fourth quarter from 63.2% a year earlier as costs rose but also due to increased markdown sales, and the company said it expects somewhat higher markdowns in the first quarter compared with last year.
The company reported strong sales development since the end of its fiscal year Nov 30, with total sales in December up 13% in local currencies from a year earlier, and sales in stores open longer than a year up 4%. H&M said January sales to Jan 24 had increased 12% on the year.
The company said the retailer plans to open a further 275 net new stores in the year.
""The countries in which we will open the most stores during the year are China, the U.S. and the UK. Bulgaria, Latvia, Malaysia and Thailand will become new H&M markets,"" Persson said, adding that H&M will open its first Latin American store in Mexico during the autumn 2012.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/216998/,EDB lifts Armenia GDP growth outlook to 2.6%,7/15/16,Armenia,N/A,,"Citing Armenia’s economic activity index growth, the Eurasian Development Bank (EDB) has revised upwards its outlook for the country's GDP growth in 2016 from its previous assessment of 2-2.5% to 2.6%, ARKA reports.
According to EDB’s latest Macroeconomic Overview, the economic growth in Armenia in the first quarter of 2016 was higher than expected. The Macroeconomic Overview notes that the increase in production capacities and in basic exports, despite unfavorable prices at international commodity markets and weaker external demand, were instrumental in securing 4.4% year-on-year GDP growth in quarter one of 2016.
In April 2016, the economic activity index grew to 6.8% against the same period in 2015, securing a 6% growth for the first four months of 2016 in annual terms. According to the National Statistical Service of Armenia, economic activity index in January-May amounted to 5.5%.
""Despite an increase in public and private sector salaries, the recession in the Russian Federation will hold back recovery in consumer demand due to the reduction of factor incomes and remittances,"" the EDB says.
According to EDB analysts, weak domestic demand, the growth in mining industry output and increase in exports will remain the main drivers of economic expansion in Armenia in 2016.
EDB also says the lowering of the refinancing rate in May 2016 to 7.75% by Armenian central bank was aimed at supporting domestic demand, along with measures taken by the government to encourage investments and lending.
In the medium term perspective the revitalization of domestic demand and the implementation of infrastructure projects are expected to push economic growth up to 4.2% in 2017 and 4.1% in 2018, according to EDB.
The Armenian government’s projection of GDP growth for 2016 is 2.2%. World Bank’s and IMF’s forecasts is 1.9%",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/188240/,Oil rises above $60 for first time this year,2/13/15,World,N/A,,"Oil rose above $60 a barrel on Friday, Feb 13, for the first time this year, bringing its gain this week to almost 4 percent, supported by signs that deeper industry spending cuts may curb excess supply, according to Reuters.
Also supporting oil, growth in Germany's gross domestic product beat expectations, as did plans for a meeting between Greek officials and creditors. Eurozone GDP data is due later on Friday.
The price of Brent crude collapsed from $115 in June to $45.19, the lowest in almost six years, in January due to oversupply. Since January, mounting signs of lower industry spending have helped prices move higher.
Apache Corp, a top U.S. shale oil producer, said on Thursday it would cut capital spending and its rig count in 2015 following the price collapse, keeping its output growth mostly flat.
Brent for April delivery was up 76 cents at $60.04 by 0917 GMT, after briefly gaining more than $1. The March contract expired overnight. U.S. crude was up 61 cents at $51.82.
""During the last weeks, crude oil rebounded driven by improved market sentiment and by expectations that low prices will lead to lower supply growth in 2015,"" said Daniela Corsini, analyst at Intesa Sanpaolo, in a report.
Besides Apache's update, Royal Dutch Shell's chief executive said on Thursday supply might not be able to keep up with growing demand as companies reduce budgets, and France's Total announced investment and job cuts.
Still, analysts at JBC Energy in Vienna pointed out in reference to Apache's moves that spending cuts can easily be reversed.
""While the company expects North American onshore production to be flat this year, they emphasize their flexibility to come back very quickly if the price environment or the cost structure changes sufficiently,"" JBC said.
""This is generally what makes most people doubt that the latest rally can be sustained.""
A weaker U.S. dollar, which makes dollar-denominated commodities cheaper for holders of other currencies, has also supported oil this week, analysts say.
",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/politics/news/25906/,"Sargsyan, Semneby discuss Karabakh process and Armenia-Turkey relations",5/8/08,"Armenia, Eurasian Bank",N/A,,"RA Prime Minister Tigran Sargsyan received a delegation headed by EU Special Representative in South Caucasus Peter Semneby. The delegation included Ms. Silvie Bavelar who is in charge of political questions within the EC Delegation in Armenia, Ambassador Extraordinary and Plenipotentiary of the French Republic to the Republic of Armenia Serge Smessov, as well as policy advisers to the EU Special Representative in South Caucasus.



The Prime Minister briefed the guests on the current tasks and the challenges ahead of Armenia and its newly formed government and described the steps to take for their solution. Among priority actions, he named the efforts towards mitigating the impact of increased commodity prices, improving and reforming tax and customs administrations, achieving higher efficiency in the fight against corruption, getting the opposition involved in the execution of the government program, as well as providing for possibly greater transparency and publicity in all these processes. The parties have also referred to Armenia-Turkey relations and the settlement of the Nagorno Karabakh conflict. The development of EU-Armenia cooperation under the European Neighborhood Policy and the continuation of efforts towards the implementation of the ENP Action Plan have been emphasized on either side.



The Prime Minister advised that the price problem is being discussed with the World Bank and the IMF currently in order to take remedial action as soon as possible.



With reference to the dialog between the authorities and the opposition, Tigran Sargsyan reiterated his previously stated viewpoint consisting in that first of all we should have a government of responsibility, if we wish to have a constructive and responsible opposition. ""We must start from ourselves by taking steps forward in order to win the trust of our people. I am convinced that our proposals are better than any other solutions possibly available in Armenia. We have reached out a hand of cooperation to Levon Ter-Petrosyan's supporters. We cannot wait for long as the problems are numerous and the time is short, especially as we have already proceeded to action,"" -the Prime Minister said.



Concerning the March 1 events and the subsequent developments, Tigran Sargsyan evoked the clearly stated position of the RA President and stressed that the authorities are interested in an unbiased and comprehensive investigation thereof.",no,N/A,N/A,N/A,0,
 ,http://www.panarmenian.net/eng/economy/news/67513/,"WB, IMF forecast 9% growth in poverty rates in Armenia and Georgia",4/18/11,"Armenia, post-soviet",N/A,,"Food and energy price inflation is highest among the lower income countries of the region. The highest food inflation rates were in the Kyrgyz Republic (27 percent) and in Georgia (23 percent). Energy inflation is also the highest among the lower income countries of the region, World Bank and IMF experts said at the World Bank/IMF Spring Meetings 2011.
Despite the nascent recovery, many ECA countries are still grappling with lower wages and higher unemployment resulting from the global crisis. If no countervailing measures are undertaken, and unemployment does not fall fast enough, the increases in food and energy prices could push 5.3 million more people across the region into poverty, with most of the higher poverty due to the food price increases.
Poverty could increase in some of the lower income countries of the region. Potential increases in poverty rates could reach 11 percentage points for the Kyrgyz Republic, 9 for Armenia and Georgia, 8 for Tajikistan, and around 5 percentage points for Moldova. Elevated food and energy prices will also put these countries’ external balances under strain, along with Albania, Bosnia Herzegovina, Kosovo, and Montenegro, and hence increase their external financing needs.
The countries may need to expand the coverage and adequacy of their social assistance systems in order to protect the additional poor, reads a press release the WB Yerevan Office sent to PanARMENIAN.Net",yes,N/A,negative,E,1,
Karabakh,http://www.panarmenian.net/eng/news/150736/,Friendship group with Lithuania formed in Artsakh parliament,3/20/13,Nagorno Karabakh,3/14/13,,"Nagorno Karabakh Republic parliament speaker Ashot Ghulyan signed a decree on creation of a friendship group with Lithuania.
“In view of NKR parliamentary groups’ proposals regarding March 14 decision on formation of a friendship group with Artsakh in Lithuanian parliament and guided by the subparagraph and paragraph 1 of Article 18 of NKR Law “National Assembly Charter” I decree that Artsakh-Lithuania friendship group be established.”",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/162580/,NKR President meets ARF Dashnaktsutyun Bureau rep,6/27/13,Nagorno Karabakh,N/A,,"The Nagorno Karabakh (Artsakh) Republic President Bako Sahakyan met a representative of the Armenian Revolutionary Federation (Dashnaktsutyun) Party Bureau Hrant Margaryan.
Issues related to the internal and foreign policy of the two Armenian states as well as the Karabakh conflict settlement were discussed at the meeting, Central Information Department at Artsakh President’s Office reported.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/politics/news/2656/,INTERNATIONAL MEDIATORS TO VISIT NAGORNO KARABAKH CONFLICT ZONE AT END OF SEPTEMBER,9/4/02,Nagorno Karabakh,N/A,,"The OSCE Minsk group co-chairs may visit the region of the Nagorno Karabakh conflict at the end of September. As reported by the Armenian foreign ministry press service the mediators will arrive in Armenia September 23. According to the information provided by ""Mediamax"" agency, in the words of chief of foreign relations department of the Azeri President's personnel Novruz Mamedov, the latest meeting of the Armenian and Azeri leaders in Sadarak settlement near the border ""has paved the way for the mediators' next visit to the region.""",yes,N/A,positive,D,1,
,http://www.panarmenian.net/eng/news/221278/,"Obama, Putin, Hollande congratulate Armenia on Independence Day",9/21/16,Armenia,09/21/0206,,"World leaders including U.S. President Barack Obama, French leader Francois Hollande, Russia’s Vladimir Putin and Chinese President Xi Jinping congratulated President Serzh Sargsyan on the 25th anniversary of Armenia’s Independence on Wednesday, September 21.
“On behalf of the United States, I congratulate you and the people of Armenia as you celebrate 25 years of independence this September 21,” Obama said in his message.
“The United States has been a steadfast partner of Armenia from the first days of its independence. We remain committed to the promise of those early years, when Armenians proudly raised their tricolor flag for the first time since 1920. Today, we again affirm our belief that a secure, prosperous, and democratic Armenia is essential for the security for the Armenian people and for the region more broadly.
“We thank Armenia for its support of our shared goals, particularly its response to the Syrian refugee crisis and its contributions to global peacekeeping operations and nuclear security. We will continue to work together to help Armenia realize its full potential.
“I wish you and the people of Armenia all the best as you celebrate 25 years independence,” the U.S. President’s congratulatory message says.”
Hollande said, in turn, that Armenia can be proud of the path covered during 25 years of independence, where it often met with numerous challenges and a difficult regional environment. He expressed confidence that the people of Armenia will be able to continue with their efforts toward stability, democracy and development.
“As you may know, our historically deeply-rooted relations are dear to me. Rest assured, Mr. President, I will advocate and support any link that binds our two countries,” the French leader said.
Also, he reaffirmed his commitment to finding a fair and lasting settlement to the Nagorno Karabakh conflict, expressing readiness to host a meeting in Paris with a view to consolidating the ongoing peace process and discussing measures for the advancement of this extremely lengthy conflict.
According to Xi, during the past 25 years of independence, Armenia has achieved significant success in various fields.
“Attaching great importance to the development of relations between China and Armenia, I stand ready to join our efforts toward advancing bilateral ties and cooperation in all areas to achieve new progress to the benefit of our countries and peoples.”
President Xi wished prosperity to Armenia and happiness to its people.
Also congratulating Armenia was President Putin, who said that “deeply rooted in history, relations between Armenia and Russia are developing in the spirit of strategic partnership, enriched with promising projects in different sectors and that it is largely facilitated by our States’ integration-driven close cooperation in the Eurasian Economic Union, CSTO and CIS.”
“I am convinced that aimed at addressing urgent issues of regional and international relevance, through joint efforts we will provide for the development of the whole complex of strategic relations and constructive cooperation. This undoubtedly is in the best interest of the fraternal peoples of our two countries,” Putin says in his message.",no,N/A,N/A,N/A,0,
,http://www.panarmenian.net/eng/news/207748/,"Azerbaijan escalates situation on contact line, spreads misinformation",3/10/16,"Nagorno Karabakh, Line of Contact",3/9/16,firing over the line of contact,"Azerbaijani armed forces fired over 850 shots from various caliber firearms on the night of March 8-9, the Nagorno Karabakh Defense Army says.
Karabakh troops continue controlling the situation along the contact line and protecting their positions.
Rejecting the confidence-building mechanisms proposed by the OSCE Minsk Group Co-chairs, not only does Azerbaijan escalate the situation on the contact line, but it also spreads misinformation, claiming that the Armenian side opens fire on Azerbaijani civilians, “wary of even a flock of sheep,” a report from Karabakh said.
In the statement, the Artsakh Defense Army noted it has sympathy for Azerbaijani people, who have for 20 years been obliged to carry the heavy burden of the Aliyev clan. And as for the sheep, Karabakh said, this is not the first time the rival compares its own soldiers to sheep, with Internet videos confirming the aforesaid.
Azerbaijani troops initiated a subversive attack on Tuesday, March 8, at around 11:20 pm.
Having timely identified the rival groups, Karabakh Defense Army units took retaliatory measures, throwing the saboteurs back to their positions.
No casualties were registered on the Armenian side, with the rival, according to a Karabakh report, having suffered losses.
Also, Azerbaijani armed forces fired around 12000 shots from various caliber firearms on March 7-8.",yes,N/A,N/A,D,1,
,http://www.panarmenian.net/eng/world/news/55269/,"Ashot Ghulyan, Karen Avagyan stress necessity of activation of Armenian delegations’ work in international organisations",4/4/10,"Nagorno Karabakh, world",N/A,,"NKR parliamentary speaker Ashot Ghulyan met with the member of Armenian National Assembly, the head of Armenian delegation to NATO PA Karen Avagyan.
The parties focused on activation of Armenia-NKR interparliamentary cooperation, also dwelling on Karabakh conflict settlement issues.
In this context, the parties emphasized the importance of Armenian delegations presented at international organisations, stressing the necessity of work activation.
Avagyan briefed NKR parliamentary speaker on the activities of Armenian delegation to NATO PA, specifically noting the importance of consultations with NKR authorities, NKR parliamentary press service reported.",no,N/A,N/A,N/A,0,
